SMILES,InChI,Count
O=C1CCN2CCc3ccccc3C2C1,PFCXSNACHOIUGM-UHFFFAOYSA-N,28
c1c2c(cc3c1OCO3)C1NCc3c(ccc4c3OCO4)C1CC2,VWIVPKYVOSGVHW-UHFFFAOYSA-N,28
c1ccc2c(c1)COC1CCOC21,BOUKNLFZGPNLHB-UHFFFAOYSA-N,28
O=C1NCSc2ccccc21,PLGGWNRXUVCKEK-UHFFFAOYSA-N,28
O=C1C=CC2c3nc[nH]c3CCC2C1,CZPLREYRKNMRKR-UHFFFAOYSA-N,28
O=c1[nH]c2cccnc2n2cnnc12,CJESIEBQEDSKIT-UHFFFAOYSA-N,28
O=C1CCC2c3ccccc3CCN12,VQYIYWXYWNPTSF-UHFFFAOYSA-N,28
c1cc2cc(c1)-c1ccccc1OCCOCCOC1CCN(CC1)c1cccc3nc-2cn13,WOYAKXDQQXEGSL-UHFFFAOYSA-N,28
O=c1ccc2c3c(ccc2[nH]1)NCCO3,GGTUUBOUOYDXGO-UHFFFAOYSA-N,28
[NH2+]=C1C=Cc2ccccc21,VZMFJGKGWOXMSL-UHFFFAOYSA-O,28
C1=CN=CC1,VXIKDBJPBRMXBP-UHFFFAOYSA-N,28
c1ccc2c(c1)OC1(CCCC1)O2,VXSVOBDIGBCITM-UHFFFAOYSA-N,28
O=C1c2ccsc2C(=O)c2sccc21,NIJSWSKJHMSEGG-UHFFFAOYSA-N,28
C=C1CC23C=CC(=O)CC2CC1CC3,NCEFRADPUXHRKK-UHFFFAOYSA-N,28
C1CNCC2(C1)CCN2,NGWVMUHZQFHIFX-UHFFFAOYSA-N,28
N=C1NCCCCCCCCNC(=O)N1,PJQGQXOXPHKUDY-UHFFFAOYSA-N,28
O=C1NCCc2c1cc(=O)n1c2C(=O)NC12CCC1CC12,YXHKDEZYCPTLEZ-UHFFFAOYSA-N,28
O=C1NC(=S)N2Cc3[nH]c4ccccc4c3CC12,NNBXPCNYSXWWBN-UHFFFAOYSA-N,28
c1nnc2c3c4c(sc3ncn12)CCCC4,GOMHVJXSMQEXRS-UHFFFAOYSA-N,28
O=C1CCN2C(=O)CC(SCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CCSC3CC(=O)N(CCC(=O)NCCCCCN1)C3=O)C2=O,VUURRCVIHULFSU-UHFFFAOYSA-N,28
O=C1C=CC=CCCC=CCCC=CC=CCCO1,NNMCFACOVURXJO-UHFFFAOYSA-N,28
C=C1C=Cn2nccc2N1,IHFFKTJLWUYPDZ-UHFFFAOYSA-N,28
O=C1C=CC2(Oc3cccc4cccc(c34)O2)c2ccccc21,ZUKIYHFLIMJBHB-UHFFFAOYSA-N,28
O=C1NCCC2CCCC1N2,QSLUXFSMAMIITO-UHFFFAOYSA-N,28
c1cnc2cnsc2c1,ZTAPFURKEMZRSQ-UHFFFAOYSA-N,28
c1ncc2c(n1)-c1scnc1CC2,MDNDEXJXWCMLMP-UHFFFAOYSA-N,28
N=C1CS(=O)(=O)C2CCOCC2N1,UOMRPLBYBBQPMR-UHFFFAOYSA-N,28
O=S1(=O)CC2(CCNCC2)c2ccccc21,QATSWENXVJBYMH-UHFFFAOYSA-N,28
O=C1NCCCCCCNC2CCCC12,BMWVYXFGEQCOFA-UHFFFAOYSA-N,28
O=c1[nH]c(=O)c2cc[nH]c(=O)c2[nH]1,WRBYRSMCFKCHMU-UHFFFAOYSA-N,28
O=c1[nH]c(=S)[nH]c2cc[nH]c12,YGMJZGUPBUAOJJ-UHFFFAOYSA-N,28
O=C1CCC(=O)N2CCCC2C(=O)NCC(=O)NCC(=O)NCC(=O)NCCCCCN1,VDKWZIFAWKOJGV-UHFFFAOYSA-N,28
O=c1[nH]c2ccccc2c2nocc12,HYTVTKXXXODKPH-UHFFFAOYSA-N,28
O=c1[nH]c2c(c(=O)[nH]1)CCC2,UPLURGSDLNKCSU-UHFFFAOYSA-N,28
C=C1CCCOC1,WUPLYDUVSCMDJI-UHFFFAOYSA-N,28
O=C1CON=CN1,AXVRAYSRZWEUFX-UHFFFAOYSA-N,28
C1CCN2COCC2C1,HCWAPSMTWACPRW-UHFFFAOYSA-N,28
c1ccc2c(c1)OCCn1c-2nc2ccccc21,HDIMVTMIRXVGCF-UHFFFAOYSA-N,28
O=C1CCCCCCCCCCCCCCO1,FKUPPRZPSYCDRS-UHFFFAOYSA-N,28
c1cc2c(c[nH+]1)CCCC2,HTMGQIXFZMZZKD-UHFFFAOYSA-O,28
C=C1CNC(=N)S1,VBBUELUDGLZQFN-UHFFFAOYSA-N,28
O=C1Cc2nncn2-c2ccccc2N1,HGTGZFQXRMBAAS-UHFFFAOYSA-N,28
O=C1CCSCc2cccc(c2)CSCCNC(=O)CNC(=O)CNC(=O)CN1,WQQSNEJBYWNOER-UHFFFAOYSA-N,28
C1=CCC2(C1)CC2,PWULVHYHVZUTFR-UHFFFAOYSA-N,28
C=C1SCCS1,YIKPJSQNULCKHB-UHFFFAOYSA-N,28
c1cc2c3c(c1)ccn3CCCCNCc1n[nH]cc1-2,MQGXFTPEUIAGPJ-UHFFFAOYSA-N,28
O=C1CNC(=O)C2CCCNN2C(=O)CCOC(=O)CNC(=O)C2CCCNN2C(=O)CN1,QBWSYILTDCEZMO-UHFFFAOYSA-N,28
O=S1(=O)NCc2sccc21,MOGNMJYLWUJAQY-UHFFFAOYSA-N,28
O=S1(=O)NCNc2ccncc21,QATQZYCNXQKBBB-UHFFFAOYSA-N,28
N=C1NC2CNC(=N)N3CCCC23N1,BTBZEPNAHOHWNG-UHFFFAOYSA-N,28
O=c1nc2[nH]ccc2c[nH]1,MXQACMJEKYMFOM-UHFFFAOYSA-N,28
O=S1(=O)Cc2ccsc2-c2ccccc21,IFMHSTKBQGWZRW-UHFFFAOYSA-N,28
O=S1(=O)CCn2ccnc21,LDCCNEAKOSGTAP-UHFFFAOYSA-N,28
c1nc2cc3c(cc2s1)CCNCC3,LDNKURSWZYLJNH-UHFFFAOYSA-N,28
c1cc2c3c(c1)C1CNCCC1N3CCN2,LEDSAIXFIJNHLZ-UHFFFAOYSA-N,28
C1=C2C(CCC3C2CCC2CCCCC23)C2CCCCC2C1,LHCWAMIONKWAII-UHFFFAOYSA-N,28
O=C1CCCCCCC=CCCOC(=O)CCC1,RSTCBJVXMTXRPE-UHFFFAOYSA-N,28
O=C1C=CC(=O)C2=C1CCC1CCCCC21,LEYFNZHMZJAXDF-UHFFFAOYSA-N,28
O=C1CCNCC12CCNC21C(=O)Nc2ccccc21,RZDUCSWGROGTLK-UHFFFAOYSA-N,28
C1=CC2CCC(CC1)N2,KLYALZNEIVEEGZ-UHFFFAOYSA-N,28
O=C1NC2c3nc4ccccc4c(=O)n3C1CC21C(=O)Nc2ccccc21,RSCQCCZWYNEMPN-UHFFFAOYSA-N,28
O=C1CCC2CCCN12,KSSXTPBFMJHPIR-UHFFFAOYSA-N,28
O=C1CCC2(CCCO2)CCN1,OLMSVAPURNUMQT-UHFFFAOYSA-N,28
O=C1OCC2Cc3c([nH]c4ccccc34)CN12,OLGQUKQMZULYAM-UHFFFAOYSA-N,28
N=C1CCOCC1,OCYUVFGVIYMIKS-UHFFFAOYSA-N,28
O=C1c2cc(=O)ccn2NC2COCCN12,FRHVRVVQRCEFOV-UHFFFAOYSA-N,28
C1CCOCOCC1,CJSITSBWCLTCAP-UHFFFAOYSA-N,28
O=S1(=O)NCC2(CCNCC2)COc2ccccc21,GEPLXXQHPFAWLO-UHFFFAOYSA-N,28
c1cn2cnc3[nH]cnc3c2n1,OGVOXGPIHFKUGM-UHFFFAOYSA-N,28
O=c1[nH]c(=O)c2nn[nH]c2[nH]1,KVGVQTOQSNJTJI-UHFFFAOYSA-N,28
C1=CC2CCC1N2,DLAUQDHZCKKXBK-UHFFFAOYSA-N,28
O=c1c2ccccc2[nH]c2c3c(ccc12)OCC=C3,DJFWAAWRYVKWKA-UHFFFAOYSA-N,28
C=C1N=C2C=CC=CN2C1=O,RYMIJAFYMIYUHM-UHFFFAOYSA-N,28
O=C1COc2ccc3ccc(=O)oc3c2N1,AQMDDUCDZQARBK-UHFFFAOYSA-N,28
O=c1ccn2c3c(cccc13)CC2,DSQIIXRBZKCPAN-UHFFFAOYSA-N,28
c1cn2c(n1)C1(CCNCC1)OCC2,STAQCDRAZYJEJA-UHFFFAOYSA-N,28
N=c1cc2sc3ccccc3nc-2c2ccccc12,DSVGTIDXNVBNNI-UHFFFAOYSA-N,28
c1ccc2c(c1)n1cccc1c1cccn[n+]21,SZFCAEJLDRXWFG-UHFFFAOYSA-N,28
C1=NCC2=C(N1)c1ccccc1OCC2,JZXGGYZIFHHWSU-UHFFFAOYSA-N,28
O=C1CC2CCCC2C2=C1C1CCCCC1CC2,IZZKVBBTPMFIDY-UHFFFAOYSA-N,28
O=c1ccn2ccc3cccc1c32,JVZWFIKXJFNPDC-UHFFFAOYSA-N,28
O=C1Nc2ccccc2C12CC1C(Cc3c4ccccc4nn31)N2,JSFDUCAPDAIPRY-UHFFFAOYSA-N,28
O=C1CCCCCCC=CCCO1,XFRSGIQKCSVHLO-UHFFFAOYSA-N,28
O=S1(=O)c2ccccc2Cc2ccccc21,XEIVFUWZYMWLEP-UHFFFAOYSA-N,28
O=c1c2c([nH]c3ccnn13)CCNC2,KJENNRRWBHADOR-UHFFFAOYSA-N,28
O=C1CCc2ccccc2C1,KCKZIWSINLBROE-UHFFFAOYSA-N,28
c1ccc2c(c1)NC13CCC4(CCCN5CCC21C54)CC3,BIBZWCCWSCCFBB-UHFFFAOYSA-N,28
C1CCC2(OC1)OC1CCOCC1O2,KFNJVFDIEUDEJW-UHFFFAOYSA-N,28
O=C1NC(=O)C2(CCNCC2)O1,QTYNRNCLRXPYHQ-UHFFFAOYSA-N,28
c1ncc2oc3ncc4c(c3c2n1)CCCC4,QUARTZONPGVJGI-UHFFFAOYSA-N,28
c1ccc2[s+]c3ccccc3nc2c1,LTOOVISGEYEBFR-UHFFFAOYSA-N,28
c1nc2ccc3c(c2[nH]1)OCCO3,QWLONAKTOUSDIR-UHFFFAOYSA-N,28
O=C1OC2(Oc3ccccc3C2=O)c2ccccc21,CCGBTDNOKIPMJU-UHFFFAOYSA-N,28
O=C1C=CC(=O)c2c1cnc1[nH]c(=O)[nH]c(=O)c21,IWBOKZHGRYWSHM-UHFFFAOYSA-N,28
C1=CC2C=NNC2C=C1,ATBLBFRIIROOHE-UHFFFAOYSA-N,28
O=C1NC2CCOCC2O1,CCLWPKBOWXEASS-UHFFFAOYSA-N,28
O=C1C=CC=CCCCCCCC=CC=CCCO1,QULBAGYARHRGGM-UHFFFAOYSA-N,28
c1n[nH]c2[nH]ncc12,LVKPUQYQWCXBOU-UHFFFAOYSA-N,28
O=C1NC(=O)C2C3C=CC(C12)C1C(=O)NC(=O)C31,QTZADOOBSBOMLI-UHFFFAOYSA-N,28
C=C1OCc2ccccc2C1=O,XAGKJNGGWFTVRV-UHFFFAOYSA-N,28
O=C1CCC2C3=C(CCC2C1)C1C(=O)CCC1CC3=O,UHXZCDXDHAUCIE-UHFFFAOYSA-N,28
O=C1NCCC12CNC2,JAWNHGPWYMORFN-UHFFFAOYSA-N,28
c1ccc2c(c1)CC[NH+]1CCc3ccccc3C21,DVMYNVGOZADPIR-UHFFFAOYSA-O,28
C1CCC2C(C1)CCC1C2CCC2C3CC4(CCCO4)OC3CC21,INSITOZMCYYUTA-UHFFFAOYSA-N,28
N=c1c[nH+][n-]o1,UDJFKMQGBCKZQC-UHFFFAOYSA-N,28
O=C1CNCc2ncsc21,IRMKJUCRZADJAE-UHFFFAOYSA-N,28
C1=COC=NC1,IQOZTIKBIHWYQQ-UHFFFAOYSA-N,28
O=C1CCC2(CCNC2)N1,IUZXGTNJUMQOQO-UHFFFAOYSA-N,28
[NH2+]=c1ccc2nc3ccccc3sc-2c1,KZXVFCOWNJXDHR-UHFFFAOYSA-O,28
O=c1[nH]c(=O)n2n1C1CCC3CCC4C(=C31)C2CC1C2CCCCC2CCC41,LBIJOZGMEQWTLR-UHFFFAOYSA-N,28
O=C1c2ccccc2C2C=CC1NN2,YVCHTQDXOBFAEK-UHFFFAOYSA-N,28
O=C1C2=C(C(=O)c3ccccc31)C1C(=O)CCCC1C=C2,LRQKDYSHICYMFO-UHFFFAOYSA-N,28
O=c1cc2c(n[nH]1)-c1ccccc1CC2,DGSJGLOZIUGZSF-UHFFFAOYSA-N,28
C1=Nc2c[nH]nc2Nc2ccccc21,BYLXUNGHAWDVKU-UHFFFAOYSA-N,28
C1CCCCCCCCC1,LMGZGXSXHCMSAA-UHFFFAOYSA-N,28
C=C1CCCC2(CCNC23C(=O)Nc2ccccc23)C1=O,QOJSNGXGLUZOQI-UHFFFAOYSA-N,27
O=S1(=O)NS(=O)(=O)c2ccccc21,QRWQFOHBHHIZKG-UHFFFAOYSA-N,27
c1ccc2c(c1)CCc1ncsc1-2,QSOQBXCVRUTKSI-UHFFFAOYSA-N,27
O=C1C=C2c3ccc4[nH]nnc4c3CC2CC1,MBFVOYYOWDRWNA-UHFFFAOYSA-N,27
O=C1COC2CNCCC2N1,QNRPMACQNOMCEM-UHFFFAOYSA-N,27
O=C1NC2CNC1C2,QNXBWPAFCHPJMM-UHFFFAOYSA-N,27
O=C1CC(=O)N2CCOCCN12,BUIJUUSGMROSNV-UHFFFAOYSA-N,27
O=C1CC2C3CC4C5CC(=O)C6CC7OC7CC6C5CCC4C3CC3OC32O1,QMIFKWWUALWRQR-UHFFFAOYSA-N,27
c1cc2c(nn1)nn1ccnnc21,QFNGSPMNRZNIJL-UHFFFAOYSA-N,27
C1=CC2CCC1CN2,MSSNLHVTCZSIKB-UHFFFAOYSA-N,27
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CSCCN1,BFICBUCZBSQUNH-UHFFFAOYSA-N,27
C=C1C(=O)C23CC1CCC2C1(C=CCCC1)COC3=O,HEDIJJRXBVLFDU-UHFFFAOYSA-N,27
c1ccc2c(c1)cnn1nnnc21,FIWXBGMUHHWRKK-UHFFFAOYSA-N,27
N=C1NC2CCCC2S(=O)(=O)N1,HGJVCFOQEIWYFR-UHFFFAOYSA-N,27
O=c1[nH]c(=O)n2n1CC=C1COc3ccccc3C12,HGNLUBVCHAVDQX-UHFFFAOYSA-N,27
O=C1CC2CC3CCCC3CCC2O1,HFCIBHQYRQESCY-UHFFFAOYSA-N,27
c1cnc2cnnnc2c1,HHQDNOXLJMIISM-UHFFFAOYSA-N,27
O=c1cc[nH]c2c1ccc1[nH]cnc12,ULAPMEBZZDWKHX-UHFFFAOYSA-N,27
C=C1CNCCc2cccc(n2)CCNC1,IBZDUCGHRXWZTN-UHFFFAOYSA-N,27
O=C1Nc2ccccc2C12C=COc1c2c2nc3ccccc3nc2c2ccccc12,QIMIOLGHUAKCFH-UHFFFAOYSA-N,27
c1ncc2c(ccc3[nH]ncc32)n1,AFINFXZFLXBAMM-UHFFFAOYSA-N,27
O=[PH]1CCCC=CO1,FGAWVKNKFZRACR-UHFFFAOYSA-N,27
c1ccc2c(c1)SSSSS2,MZPMZGVDRSKLAJ-UHFFFAOYSA-N,27
O=c1[nH]ccc2c1CCCC2,BSSAYGWMFGXIPF-UHFFFAOYSA-N,27
O=c1[nH]c2ccccc2c(=O)c2ccccc12,USJALFVAJSYMSN-UHFFFAOYSA-N,27
O=C1NCCn2c1cc1cncnc12,UYYYCIJWFPZETN-UHFFFAOYSA-N,27
B1Oc2ccccc2C2CC12,GPTTUYXKQDHSPA-UHFFFAOYSA-N,27
O=c1ccc2c([nH]1)-c1ccccc1CC2,ADBDPBKSBFTSIZ-UHFFFAOYSA-N,27
O=C1CCC2C(CCC3CCCC32)C1,VRIWVJLDNSHRSE-UHFFFAOYSA-N,27
c1cc2c(s1)-c1c[nH]nc1CC2,HAEBTADXGMTLMH-UHFFFAOYSA-N,27
c1cnc2cnncc2c1,GIVUQTUKKWDKHE-UHFFFAOYSA-N,27
O=C1OCc2cc3cc4c(cc3cc21)OCO4,WBBLSYYWRQGCBU-UHFFFAOYSA-N,27
O=C1CCC23CC4CC(OC4C2)C3C1,CJCICHIFTOXXKX-UHFFFAOYSA-N,27
O=C1CC2C3=CC4CCCC(C4=O)C3CCC2CO1,VXFPUCZWDQCQMK-UHFFFAOYSA-N,27
c1cnc2c(c1)[nH]c1cnccc12,CRRAZKYAZVTOGD-UHFFFAOYSA-N,27
C=C1CN2CCC34c5ccccc5NC35OCC4C1CC25,OOXUABZLHIHNBG-UHFFFAOYSA-N,27
B1CCCCO1,PIGMDKJJXMFPRP-UHFFFAOYSA-N,27
C1C[NH2+]1,NOWKCMXCCJGMRR-UHFFFAOYSA-O,27
O=C1Nc2ccccc2C2=NCCCN12,OPCFHCBZDPSSFG-UHFFFAOYSA-N,27
C1CCC2=C(C1)CCC2,CVKGBEGKZIIWRA-UHFFFAOYSA-N,27
N=C1C=CC(=N)C=C1,ACFNYGLBKAZUDY-UHFFFAOYSA-N,27
O=c1[nH]cnc2ccc3ncsc3c12,VVOGXEBGRUKPTC-UHFFFAOYSA-N,27
N=C1NC2(CCCc3ccccc32)CS(=O)(=O)N1,GUXPZGAXECQBII-UHFFFAOYSA-N,27
N=C1c2ccccc2CCc2ccccc21,GUSNZJMMSRJLMC-UHFFFAOYSA-N,27
O=C1CCC2C3=C(C(=O)CC2C1)C1CCCC1CC3=O,GXTMWLQMJSKYPS-UHFFFAOYSA-N,27
C=C1NC(=O)CCOC(=O)CNC(=O)CNC(=O)CN2CCCC(NC1=O)C2=O,GMUPQJYKGWBVKU-UHFFFAOYSA-N,27
N=C1C=CC=C1,GOQVWZMTWNXELT-UHFFFAOYSA-N,27
C1CC2CCC3C4CCC5(CC4CCC3C2C1)OCCOO5,NIPJMQZYAVKCRE-UHFFFAOYSA-N,27
c1cc2c(cn1)CSCC2,NAQLUDIJHGIBPT-UHFFFAOYSA-N,27
c1ccc2nc3[nH+]c[nH]c3nc2c1,FCTIZUUFUMDWEH-UHFFFAOYSA-O,27
c1ccc2c(c1)CCNCCc1ccccc1C2,YGOJTMFMGNTAIK-UHFFFAOYSA-N,27
c1ccc2c(c1)NNN2,VEFCYUHRIDSZIL-UHFFFAOYSA-N,27
N=C1CC(=O)C(=O)NC1=O,HZKXIMSFWPRMLO-UHFFFAOYSA-N,27
C=c1sc2n(c1=O)NC1NC(=O)NC1N=2,HXVRRQSHPSYBST-UHFFFAOYSA-N,27
C=C1CCC2C1CCC1C3CCC(=O)C=C3CCC21,HXVZNSSBRGIJCN-UHFFFAOYSA-N,27
O=C1C=CC(=O)C2CC2CCCCCCCC=COC2Oc3ccc4c(c3C2=O)C(=O)C=C(N1)C4=O,HUTXRTHHGKFAGO-UHFFFAOYSA-N,27
N=c1[nH]cnc2[nH]c(=S)[nH]c(=S)c12,LVLKIRPTPCEOSR-UHFFFAOYSA-N,27
O=C1NCCC2(CCNCC2)O1,KAXASJWZSSJLPG-UHFFFAOYSA-N,27
O=C1CCc2cccc(c2)Oc2cccc(c2)CCNC(=O)CN1,AOCUHBSXCNUQNV-UHFFFAOYSA-N,27
O=c1[nH]c2ccccc2c2c1CCCCC2,DPARFFRSLNHQCC-UHFFFAOYSA-N,27
O=C1NC(=O)C(=C2CCNN2)C(=O)N1,XCXWNOYRWQXBNZ-UHFFFAOYSA-N,27
O=C1NCC2CCCCC12,JKYNCKNIVHDOKU-UHFFFAOYSA-N,27
O=C1c2ccccc2C(=O)C12CC1CSCN1C21C(=O)Nc2ccccc21,SRJNICZZNJODLW-UHFFFAOYSA-N,27
O=C1OC2CC=C3CCNC3C2c2cc3c(cc21)OCO3,YKWKYZIJCKOEFI-UHFFFAOYSA-N,27
O=C1CCCC2=C1CNc1ccc3ccccc3c12,ARWFYISWXCNISD-UHFFFAOYSA-N,27
O=C1CCSSCCNC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)CN1,YKCGYUBGIPCKRA-UHFFFAOYSA-N,27
c1ccc2c(c1)Cc1cccn1-2,JGCYQWJGSSQVSZ-UHFFFAOYSA-N,27
c1cc2c(cn1)NCC2,JIEZEWWXWYGFRD-UHFFFAOYSA-N,27
O=C1CCCc2cccnc21,JIAKIQWNYAZUJD-UHFFFAOYSA-N,27
C1CC2(C1)CC1CCOC12,JZHKYLAJJVWTNU-UHFFFAOYSA-N,27
c1ccc2c(c1)ccc1cn[nH]c12,JAAGHUBILRENEC-UHFFFAOYSA-N,27
O=c1[nH]c(=S)[nH]c2c1CC=CO2,SNFSLPKAOYUOAZ-UHFFFAOYSA-N,27
O=C1NC(=S)NC1=O,YLKQOIAYNHSOJU-UHFFFAOYSA-N,27
N=C1NCNCN1,JHWOURDJSLPJOQ-UHFFFAOYSA-N,27
c1ccc2c(c1)Oc1ccccc1C1OCCC21,TUFGOYLPFPBWBX-UHFFFAOYSA-N,27
O=C1c2ccccc2-c2ncnc3cccc1c23,WWXLKPRGAXWHFO-UHFFFAOYSA-N,27
O=C1NC(=O)C2(CNc3ccccc3C2)C(=O)N1,CCJHAPQSLMMCDB-UHFFFAOYSA-N,27
O=c1cc2[nH]c(=O)[nH]c(=O)c2c[nH]1,ZJRJPCCEAOYPQH-UHFFFAOYSA-N,27
C1=C2C3CCCCC3CCC2C2CCC3Cc4nc5ccccc5nc4CC3C2C1,INKLSZKVXVUZCW-UHFFFAOYSA-N,27
O=c1[nH]c2c3ccccc3ccc2c2ccccc12,AVBXKSCAVFNOGK-UHFFFAOYSA-N,27
O=S1(=O)CCSCCN1,JBKZQORKHUORRD-UHFFFAOYSA-N,27
O=C1Nc2ccccc2C12NC=NN2,IZPQBAVUVQQDQJ-UHFFFAOYSA-N,27
C=C1C(=O)CC2CCNC1C2,QWMWNVZCGJMFFE-UHFFFAOYSA-N,27
O=c1c2ccccc2nc2sccn12,DDAVMWJQUGVJKH-UHFFFAOYSA-N,27
c1nnn2c1CCCC2,DDORCPXVFKBLCQ-UHFFFAOYSA-N,27
O=C1CCC2CCC3C4CCCCC4CCC3C12,BIJLHHPZHYWHCT-UHFFFAOYSA-N,27
C1CC2CCNCC2C1,KPXSPHQLZBMRLW-UHFFFAOYSA-N,27
c1cnc2c(c1)oc1cncnc12,RCMGNJDSCLVBEW-UHFFFAOYSA-N,27
O=c1ccoc2cc3c(cc12)CCO3,DHXLBDCQUKNURS-UHFFFAOYSA-N,27
c1n[nH+]c2cc3c(cc2[nH+]1)CCC3,RNEXQAJWLULVQL-UHFFFAOYSA-P,27
O=c1c2ccccc2[nH]c2ccnn12,YNOUJVMYHXADTM-UHFFFAOYSA-N,27
O=C1c2ccccc2CC12CCN=N2,RKSTZQATUSVFHP-UHFFFAOYSA-N,27
O=c1[nH]ncc2ccsc12,AKSHAFWAEINGQL-UHFFFAOYSA-N,27
O=C1OCC2CCNCc3ccccc3N12,KNRNFSQYCXILMH-UHFFFAOYSA-N,27
O=C1CC2(CCC3C(CCC4C=CCCC43)O2)CO1,RXPXPLMYWWHKBO-UHFFFAOYSA-N,27
O=C1NCCCc2cnccc21,QXQWVCFNZPWAOH-UHFFFAOYSA-N,27
C1=CC23CCCCC2OC1OO3,DGETXVUSVUQKGD-UHFFFAOYSA-N,27
c1cnc2c(c1)[nH]c1cn[nH]c12,LOWZJIPFWKTQHO-UHFFFAOYSA-N,27
O=C1CNC(=O)CNC(=O)C2OC2CCC=CC=CCCOC(=O)CN1,RBMKFXOALMOFTI-UHFFFAOYSA-N,27
c1ccc2c(c1)NCC21CCCCC1,RCCSQDBNKNGWCP-UHFFFAOYSA-N,27
N=C1NC2(CCOc3ccccc32)CS(=O)(=O)N1,YOXYZKINMHYJMH-UHFFFAOYSA-N,27
O=C1Cc2cccc3c2N1c1ccccc1C3,RPRHURRECPUMMJ-UHFFFAOYSA-N,27
N=C1CCC2C1CCC1c3ccccc3CCC12,KXJMUTZGDBAXEH-UHFFFAOYSA-N,27
C1CNOCCN1,DJSMFIRHIXHJLY-UHFFFAOYSA-N,27
c1ccc2c(c1)[nH]c1n[nH]cc12,DKTQRHHQDUSMEF-UHFFFAOYSA-N,27
c1cc2c3c(cccc3c1)COC2,OMRSFKWMIDIMKJ-UHFFFAOYSA-N,27
O=C1C=CC2C3CCC(CC3)C2N1,RRUPNXPPQPQOSN-UHFFFAOYSA-N,27
c1ccc2c(c1)OC1CCCCC21,KVOWHNFGJJGLPP-UHFFFAOYSA-N,27
O=C1NCCn2c1cc1c2CCCC1,XJWDCWHLFBJIAV-UHFFFAOYSA-N,27
O=C1CCCn2nccc2N1,OZIDGTVUZBRWDV-UHFFFAOYSA-N,27
C1COC2OC3CC4CCC5C6CCCC6CCC5C4CC3OC2C1,OUISJFRLASLVSR-UHFFFAOYSA-N,27
C=C1C(=O)OC2C1CCC=C1CCCC12,OCNXLVQGBISZAU-UHFFFAOYSA-N,27
O=C1C2=C(COC=C2)C(=O)c2ccccc21,ODADCRFMCATOSN-UHFFFAOYSA-N,27
O=C1CC(=O)C(=O)NC1=O,GEGLGDHHDKDRJE-UHFFFAOYSA-N,27
O=C1NC(=O)C2C1C1C=CC23CCC2CCCCC2C3C1,CTOIFBHWBWYJPQ-UHFFFAOYSA-N,27
C1=C2CCCCC2C2CCC34CNCC3CCC4C2C1,OYNPGUUKQOODEH-UHFFFAOYSA-N,27
c1ccc2oc3nnnc-3cc2c1,BDWYNBWFUQKSSG-UHFFFAOYSA-N,27
c1nc2cnsc2[nH]1,ZCUBGHYTACQXMQ-UHFFFAOYSA-N,27
C=C1CCc2nc3ccccc3cc2C1=O,WIQANTRJIQZPLP-UHFFFAOYSA-N,27
O=c1ccc2[nH]ccc2[nH]1,FSHSBDMOHYYHRB-UHFFFAOYSA-N,27
O=C1C=Nc2nncn21,CPTSAMIZYANINR-UHFFFAOYSA-N,27
C1=COc2c(ccc3[nH]ccc23)C1,YWQKRYOFVNFVDN-UHFFFAOYSA-N,26
c1cc2c3c(c[nH]c3c1)CC1CNCCN21,FSAALEHYCCSDSA-UHFFFAOYSA-N,26
O=c1[nH]c2ncn3ncnc3c2[nH]1,FUCPRVRWNUHIHS-UHFFFAOYSA-N,26
S=c1snc2n1CCN2,GCHCAFIIXGRBLS-UHFFFAOYSA-N,26
O=C1C=CC=CCNC(=O)CCCCCCCCCCCNC(=O)CN1,GEPBOXKPOTXVEQ-UHFFFAOYSA-N,26
O=C1OC2CC1C1CC3OC34C(=O)OC2C14,ZCIRAAPPOVDXMW-UHFFFAOYSA-N,26
c1ncc2c(n1)NCC21CC1,FOZSMPOIZQWFMH-UHFFFAOYSA-N,26
O=c1scnc2ccsc12,OBZUZFMSKYJOII-UHFFFAOYSA-N,26
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)CSCCN1,OAKIPOHJRFITDO-UHFFFAOYSA-N,26
O=c1ccnc2n1CCN2,YUBUYHNZLCZZKP-UHFFFAOYSA-N,26
O=c1c2ccccc2nc2n1-c1ccccc1C2,OIWPKTNQLIGFBV-UHFFFAOYSA-N,26
O=C1CCCC2CCCC3CCN1C23,OLFJOPCPUGNQML-UHFFFAOYSA-N,26
O=C1CCCc2nc3[nH]ncc3cc21,AMJAWIQDWVJPOX-UHFFFAOYSA-N,26
O=C1CCOCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,KVYCEMOFKRTVAW-UHFFFAOYSA-N,26
C1C2CC3C1C3C2,BYBGSCXPMGPLFP-UHFFFAOYSA-N,26
c1ccc2c(c1)cnc1ncnn12,ROOYHBVNLHGHEX-UHFFFAOYSA-N,26
